%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1492398309097164227,1767,1492398309027992963,,-176.147557831,2.91946287596,-1.38591785081,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03236108715,0.01160114445,-0.0285449212125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7636925491,2.09505725496,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309117235903,1768,1492398309047940969,,-176.147557831,2.91946287596,-1.38591785081,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032055793875,0.011906437725,-0.0291555077625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7636925491,2.09505725496,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309137100631,1769,1492398309067905902,,-176.147557831,2.91946287596,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0346507867125,0.0102273247125,-0.0305293275,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7636925491,2.09505725496,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309157642043,1770,1492398309087964057,,-176.134194766,2.62170629696,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035719313175,0.011295851175,-0.0291555077625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,1.88109396084,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309177078570,1771,1492398309107923030,,-176.134194766,2.62170629696,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033887553525,0.01282231755,-0.032666380425,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,1.88109396084,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309203014535,1772,1492398309132838010,,-176.134194766,2.62170629696,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033887553525,0.007632331875,-0.0303766808625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,1.88109396084,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309218000561,1773,1492398309148756027,,-176.134194766,2.62170629696,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033887553525,0.0071743919625,-0.030834620775,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,1.88109396084,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309241534007,1774,1492398309168868064,,-176.196161356,5.30676084508,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03602460645,0.012517024275,-0.03358226025,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,3.8156787452,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309257514015,1775,1492398309188529968,,-176.196161356,5.30676084508,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032666380425,0.0108379112625,-0.027171101475,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,3.8156787452,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309277166151,1776,1492398309208254098,,-176.196161356,5.30676084508,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031445207325,0.0114484978125,-0.0291555077625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,3.8156787452,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309378966092,1777,1492398309227984905,,-176.186026965,-3.27913655071,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0322084405125,0.0111432045375,-0.0329716737,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,-2.35359623536,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309378996242,1778,1492398309247971057,,-176.186026965,-3.27913655071,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0329716737,0.01037997135,-0.0280869813,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,-2.35359623536,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309379014391,1779,1492398309267889976,,-176.186026965,-3.27913655071,-1.61679031067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035108726625,0.0096167381625,-0.0294608010375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,-2.35359623536,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309379044884,1780,1492398309287882089,,-176.135784037,3.09301493393,-1.61679031067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0328190270625,0.0109905579,-0.0279343346625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.21986917653,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309385454616,1781,1492398309307845115,,-176.135784037,3.09301493393,-1.61679031067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03480343335,0.0080902717875,-0.030834620775,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.21986917653,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309398382928,1782,1492398309327915906,,-176.135784037,3.09301493393,-1.61679031067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0322084405125,0.0097693848,-0.030224034225,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.21986917653,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309419210460,1783,1492398309348017930,,-176.185771346,5.61472779482,-1.61679031067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032055793875,0.0096167381625,-0.0282396279375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,4.03855717658,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309436686992,1784,1492398309367927074,,-176.185771346,5.61472779482,-1.38591785081,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0317505006,0.0114484978125,-0.02991874095,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,4.03855717658,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309457361420,1785,1492398309388111114,,-176.185771346,5.61472779482,-1.38591785081,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03113991405,0.0085482117,-0.03236108715,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,4.03855717658,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309477243428,1786,1492398309407944917,,-176.185771346,5.61472779482,-1.38591785081,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340402001625,0.010685264625,-0.0319031472375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,4.03855717658,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309497075773,1787,1492398309427911996,,-176.169076354,1.7154304444,-1.38591785081,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035719313175,0.0087008583375,-0.0257972817375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,1.23028894121,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309516559779,1788,1492398309447909116,,-176.169076354,1.7154304444,-1.38591785081,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0322084405125,0.0083955650625,-0.03236108715,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,1.23028894121,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309537200789,1789,1492398309468070030,,-176.169076354,1.7154304444,-1.37483478057,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0334296136125,0.009464091525,-0.0279343346625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,1.23028894121,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309557157989,1790,1492398309487984895,,-176.143097079,0.969760095337,-1.37483478057,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034498140075,0.0099220314375,-0.0337349068875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7636925491,0.695380705902,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309577017314,1791,1492398309507908105,,-176.143097079,0.969760095337,-1.37483478057,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03236108715,0.0111432045375,-0.0340402001625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7636925491,0.695380705902,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309598120673,1792,1492398309527906894,,-176.143097079,0.969760095337,-1.37483478057,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032666380425,0.0126696709125,-0.03358226025,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7636925491,0.695380705902,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309618564139,1793,1492398309547910928,,-176.120662902,2.22450403838,-1.37483478057,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0349560799875,0.011906437725,-0.030834620775,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78152282361,1.59580956867,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309637212416,1794,1492398309567923069,,-176.120662902,2.22450403838,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03602460645,0.01160114445,-0.03113991405,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78152282361,1.59580956867,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309657791129,1795,1492398309587973117,,-176.120662902,2.22450403838,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0331243203375,0.0114484978125,-0.0331243203375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78152282361,1.59580956867,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309676875192,1796,1492398309607906103,,-176.139333986,3.94769827655,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0331243203375,0.0099220314375,-0.030224034225,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.83501364714,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309697004206,1797,1492398309627888917,,-176.139333986,3.94769827655,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0343454934375,0.0114484978125,-0.029613447675,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.83501364714,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309717076703,1798,1492398309647917032,,-176.139333986,3.94769827655,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03358226025,0.011295851175,-0.029613447675,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.83501364714,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309739151031,1799,1492398309667907953,,-176.139333986,3.94769827655,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0319031472375,0.0105326179875,-0.0270184548375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.83501364714,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309757044169,1800,1492398309687979936,,-176.167361915,0.0994748680419,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0331243203375,0.0134329041,-0.03113991405,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,0.0713210980412,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309776956860,1801,1492398309707904100,,-176.167361915,0.0994748680419,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0341928468,0.011295851175,-0.0325137337875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,0.0713210980412,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309796912686,1802,1492398309727899074,,-176.167361915,0.0994748680419,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340402001625,0.0102273247125,-0.02991874095,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,0.0713210980412,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309817946058,1803,1492398309747910022,,-176.201390283,3.98510985898,-1.15036306133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03358226025,0.01160114445,-0.0315978539625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72803200008,2.8617590589,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309837064529,1804,1492398309767927885,,-176.201390283,3.98510985898,-1.62333252509,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0337349068875,0.0108379112625,-0.0305293275,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72803200008,2.8617590589,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309857055609,1805,1492398309787971973,,-176.201390283,3.98510985898,-1.62333252509,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0319031472375,0.01160114445,-0.0315978539625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72803200008,2.8617590589,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309876976235,1806,1492398309807900905,,-176.172212025,2.88234013641,-1.62333252509,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0317505006,0.013127610825,-0.03480343335,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,2.06831184319,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309896967627,1807,1492398309827929019,,-176.172212025,2.88234013641,-1.62333252509,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032055793875,0.0117537910875,-0.0306819741375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,2.06831184319,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309916941173,1808,1492398309847914934,,-176.172212025,2.88234013641,-1.62333252509,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0373984261875,0.01160114445,-0.03236108715,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74586227459,2.06831184319,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309944103303,1809,1492398309867913007,,-176.139276446,3.93532319824,-1.84019525639,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0341928468,0.0123643776375,-0.030834620775,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.82609850988,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309957352410,1810,1492398309888329029,,-176.139276446,3.93532319824,-1.84019525639,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031445207325,0.012517024275,-0.0303766808625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.82609850988,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309976926775,1811,1492398309907895088,,-176.139276446,3.93532319824,-1.84019525639,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033887553525,0.0099220314375,-0.0285449212125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.82609850988,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398309997035841,1812,1492398309927901029,,-176.139276446,3.93532319824,-1.84019525639,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032666380425,0.012211731,-0.03602460645,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,2.82609850988,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310018812335,1813,1492398309947916984,,-176.13089359,1.13133123001,-1.84019525639,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0341928468,0.0120590843625,-0.029613447675,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,0.811277490219,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310036786781,1814,1492398309967912912,,-176.13089359,1.13133123001,-1.84019525639,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0349560799875,0.0105326179875,-0.0300713875875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,0.811277490219,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310057159939,1815,1492398309988008975,,-176.13089359,1.13133123001,-2.10379694685,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034498140075,0.0105326179875,-0.0303766808625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77260768635,0.811277490219,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310077041204,1816,1492398310007920026,,-176.118019852,0.69624983989,-2.10379694685,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033276966975,0.0111432045375,-0.030224034225,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78152282361,0.499247686288,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310097016857,1817,1492398310027905941,,-176.118019852,0.69624983989,-2.10379694685,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0341928468,0.008242918425,-0.0297660943125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78152282361,0.499247686288,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310117261014,1818,1492398310047924995,,-176.118019852,0.69624983989,-2.10379694685,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03236108715,0.010685264625,-0.0306819741375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78152282361,0.499247686288,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310139045063,1819,1492398310067945003,,-176.15571704,1.14379354506,-2.10379694685,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033887553525,0.0129749641875,-0.0334296136125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.75477741184,0.820192627474,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310162675786,1820,1492398310088135004,,-176.15571704,1.14379354506,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340402001625,0.009464091525,-0.0300713875875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.75477741184,0.820192627474,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310177212591,1821,1492398310107964038,,-176.15571704,1.14379354506,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0334296136125,0.0109905579,-0.0293081544,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.75477741184,0.820192627474,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310203467555,1822,1492398310133402109,,-176.084511651,2.58432959321,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0346507867125,0.0108379112625,-0.0300713875875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.80826823537,1.85434854907,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310217778839,1823,1492398310148612976,,-176.084511651,2.58432959321,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0309872674125,0.011295851175,-0.030224034225,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.80826823537,1.85434854907,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310238686147,1824,1492398310168709039,,-176.084511651,2.58432959321,-1.16438804012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032666380425,0.011906437725,-0.0312925606875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.80826823537,1.85434854907,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310259745323,1825,1492398310190202951,,-176.084511651,2.58432959321,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0361772530875,0.0114484978125,-0.02991874095,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.80826823537,1.85434854907,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310277370126,1826,1492398310208388090,,-176.192865256,1.09412327877,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03724577955,0.0117537910875,-0.030834620775,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72803200008,0.784532078453,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310297261916,1827,1492398310228542089,,-176.192865256,1.09412327877,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0329716737,0.012517024275,-0.0317505006,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72803200008,0.784532078453,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310316809403,1828,1492398310248207092,,-176.192865256,1.09412327877,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034498140075,0.01160114445,-0.0317505006,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.72803200008,0.784532078453,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310336524685,1829,1492398310267997026,,-176.181331789,-1.64091196494,-1.3971810273,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0349560799875,0.010074678075,-0.032666380425,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,-1.17679811768,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310356343011,1830,1492398310287930011,,-176.181331789,-1.64091196494,-1.61679031067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03236108715,0.0120590843625,-0.0306819741375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,-1.17679811768,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310376396991,1831,1492398310307877063,,-176.181331789,-1.64091196494,-1.61679031067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0315978539625,0.0108379112625,-0.02991874095,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73694713733,-1.17679811768,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492398310396405955,1832,1492398310327933073,,-176.076655762,-3.77413633921,-1.61679031067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032666380425,0.0117537910875,-0.0285449212125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81718337263,-2.71020172557,-40.9877877277,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
